CDSCode,Status,County,Level_,Pb_Prv_BIE,Lat,Long
19648570126268,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.597258,-118.15841
19644516114235,Active,Los Angeles,Elementary,Public,33.937744,-118.157014
19645016013171,Active,Los Angeles,Elementary,Public,34.082342,-118.00241
19647330124016,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.921204,-118.306854
19647330124024,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.921176,-118.306759
19647330122226,Active,Los Angeles,Elementary,Public,34.203042,-118.569558
19647330127985,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.211355,-118.611942
19647330106351,Active,Los Angeles,Elementary-High Combination,Public,34.180822,-118.591134
19647331931393,Active,Los Angeles,High School,Public,34.116167,-118.199268
19647330126177,Active,Los Angeles,Elementary,Public,34.099786,-118.312553
19647331930791,Active,Los Angeles,High School,Public,34.261346,-118.29929
19647330120014,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.069297,-118.220101
19647331930577,Active,Los Angeles,High School,Public,34.074796,-118.20241
19647330125963,Active,Los Angeles,High School,Public,34.07475,-118.202513
19647330124198,Active,Los Angeles,Elementary,Public,34.042116,-118.213275
19647331930783,Active,Los Angeles,High School,Public,33.99698,-118.443396
19647331931971,Active,Los Angeles,High School,Public,33.969432,-118.266925
19647330115766,Active,Los Angeles,Elementary,Public,34.002575,-118.259282
19647331931955,Active,Los Angeles,High School,Public,33.936787,-118.302386
19647336018634,Active,Los Angeles,Elementary,Public,34.045596,-118.526868
19647330121848,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.035716,-118.31149
19647331939784,Active,Los Angeles,High School,Public,34.035724,-118.311628
19647330117911,Active,Los Angeles,High School,Public,33.868376,-118.296781
19647330126193,Active,Los Angeles,Elementary,Public,33.99548,-118.413494
19647336121081,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.996639,-118.327504
19647331930403,Active,Los Angeles,High School,Public,33.996509,-118.327636
19647331930429,Active,Los Angeles,High School,Public,34.022769,-118.347785
19647330120071,Active,Los Angeles,Elementary-High Combination,Public,33.917135,-118.264254
19647330111625,Active,Los Angeles,High School,Public,33.91796,-118.264249
19647330122242,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.01206,-118.309268
19647331930650,Active,Los Angeles,High School,Public,33.793539,-118.262134
19647331932334,Active,Los Angeles,High School,Public,34.275078,-118.486752
19647331931435,Active,Los Angeles,High School,Public,34.223827,-118.403939
19647331931534,Active,Los Angeles,High School,Public,34.189234,-118.455163
19647331931377,Active,Los Angeles,High School,Public,34.166657,-118.389465
19647331935717,Active,Los Angeles,High School,Public,34.217908,-118.547352
19647330122838,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.237343,-118.478566
19647331931559,Active,Los Angeles,High School,Public,34.253649,-118.586202
19647331936350,Active,Los Angeles,High School,Public,34.166604,-118.389554
19647330127910,Active,Los Angeles,Elementary,Public,34.128056,-118.250993
19647330106997,Active,Los Angeles,High School,Public,34.027962,-118.271809
19647330117226,Active,Los Angeles,Elementary,Public,34.056304,-118.257394
19647331995489,Active,Los Angeles,High School,Public,34.056189,-118.257308
19647331996651,Active,Los Angeles,High School,Public,34.056186,-118.257444
19647336120794,Active,Los Angeles,Elementary,Public,34.056429,-118.257397
19647330116509,Active,Los Angeles,High School,Public,34.019752,-118.158431
19647331931385,Active,Los Angeles,High School,Public,34.23731,-118.478388
19647331931450,Active,Los Angeles,High School,Public,34.177319,-118.416369
19647331931476,Active,Los Angeles,High School,Public,34.195575,-118.604326
19647331931500,Active,Los Angeles,High School,Public,34.195579,-118.604283
19647331931484,Active,Los Angeles,High School,Public,34.270985,-118.442636
19647331937622,Active,Los Angeles,High School,Public,34.270995,-118.442637
19647336018790,Active,Los Angeles,Elementary,Public,33.804782,-118.302021
19647331931518,Active,Los Angeles,High School,Public,33.802948,-118.305371
19647331936160,Active,Los Angeles,High School,Public,33.80283,-118.305529
19647331931658,Active,Los Angeles,High School,Public,34.031578,-118.27885
19647331931716,Active,Los Angeles,Elementary-High Combination,Public,34.190384,-118.504238
19647330100677,Active,Los Angeles,High School,Public,34.190184,-118.504385
19647336058184,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.190177,-118.504206
19647330120360,Active,Los Angeles,High School,Public,34.190345,-118.504244
19647331931690,Active,Los Angeles,High School,Public,34.190169,-118.504423
19647331931856,Active,Los Angeles,High School,Public,34.081966,-118.359909
19647331932920,Active,Los Angeles,High School,Public,34.081869,-118.359887
19647331931930,Active,Los Angeles,High School,Public,33.792034,-118.263775
19647331933381,Active,Los Angeles,High School,Public,34.026869,-118.157983
19647331932318,Active,Los Angeles,High School,Public,33.82218,-118.274008
19647330126615,Active,Los Angeles,High School,Public,33.822209,-118.274154
19647330126623,Active,Los Angeles,High School,Public,33.822146,-118.273903
19647331931526,Active,Los Angeles,High School,Public,33.822144,-118.274072
19647331932342,Active,Los Angeles,High School,Public,34.307826,-118.440401
19647331938554,Active,Los Angeles,High School,Public,34.307868,-118.440378
19647336018428,Active,Los Angeles,Elementary,Public,33.795989,-118.293241
19647336018469,Active,Los Angeles,Elementary,Public,33.926019,-118.272131
19647336018485,Active,Los Angeles,Elementary,Public,33.933934,-118.245277
19647336018527,Active,Los Angeles,Elementary,Public,33.943694,-118.237871
19647331930296,Active,Los Angeles,High School,Public,34.061295,-118.260866
19647331930387,Active,Los Angeles,High School,Public,34.031362,-118.254102
19647331996073,Active,Los Angeles,High School,Public,34.031241,-118.254031
19647331930486,Active,Los Angeles,High School,Public,33.868362,-118.29694
19647331930551,Active,Los Angeles,High School,Public,33.986026,-118.218277
19647331930619,Active,Los Angeles,High School,Public,34.269932,-118.44105
19647331930692,Active,Los Angeles,High School,Public,33.942088,-118.247033
19647331930734,Active,Los Angeles,High School,Public,33.713846,-118.296285
19647331932391,Active,Los Angeles,High School,Public,34.090029,-118.362135
19647331932540,Active,Los Angeles,High School,Public,34.131671,-118.205308
19647331932623,Active,Los Angeles,High School,Public,34.17075,-118.642662
19647331932821,Active,Los Angeles,High School,Public,34.037944,-118.210332
19647331937424,Active,Los Angeles,High School,Public,34.038023,-118.210262
19647331932847,Active,Los Angeles,Elementary-High Combination,Public,34.044812,-118.371392
19647331933043,Active,Los Angeles,High School,Public,34.116253,-118.199294
19647331933746,Active,Los Angeles,High School,Public,34.260891,-118.525374
19647331933852,Active,Los Angeles,High School,Public,34.034135,-118.391615
19647331931336,Active,Los Angeles,High School,Public,34.034145,-118.391586
19647331935121,Active,Los Angeles,High School,Public,34.074783,-118.202559
19647330126136,Active,Los Angeles,High School,Public,34.055126,-118.332757
19647331935352,Active,Los Angeles,High School,Public,34.055148,-118.332865
19647331937085,Active,Los Angeles,High School,Public,34.033876,-118.191483
19647331937226,Active,Los Angeles,High School,Public,34.188718,-118.529201
19647331937838,Active,Los Angeles,High School,Public,33.73002,-118.298674
19647336057954,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.730261,-118.295763
19647331938307,Active,Los Angeles,High School,Public,33.956097,-118.209272
19647331931997,Active,Los Angeles,High School,Public,33.956067,-118.209297
19647331938612,Active,Los Angeles,High School,Public,34.168524,-118.57336
19647331932250,Active,Los Angeles,High School,Public,34.16869,-118.57029
19647331938968,Active,Los Angeles,High School,Public,34.189228,-118.455179
19647331939859,Active,Los Angeles,High School,Public,34.068783,-118.185841
19647331995794,Active,Los Angeles,High School,Public,33.960392,-118.290221
19647330109231,Active,Los Angeles,Elementary,Public,33.959564,-118.289882
19647336015713,Active,Los Angeles,Elementary,Public,34.110069,-118.206958
19647336015846,Active,Los Angeles,Elementary,Public,34.255115,-118.307733
19647336015861,Active,Los Angeles,Elementary,Public,34.041764,-118.326669
19647336061535,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.041671,-118.326577
19647336017511,Active,Los Angeles,Elementary,Public,33.775562,-118.275753
19647336017610,Active,Los Angeles,Elementary,Public,33.99583,-118.240198
19647336017818,Active,Los Angeles,Elementary,Public,34.087984,-118.363242
19647336017891,Active,Los Angeles,Elementary,Public,34.182987,-118.646979
19647330125096,Active,Los Angeles,Elementary,Public,34.182891,-118.647033
19647336017933,Active,Los Angeles,Elementary,Public,33.801382,-118.320755
19647336017941,Active,Los Angeles,Elementary,Public,34.025542,-118.203375
19647330128132,Active,Los Angeles,Elementary,Public,34.02552,-118.203323
19647336017966,Active,Los Angeles,Elementary,Public,34.216436,-118.512996
19647336017974,Active,Los Angeles,Elementary,Public,34.102566,-118.292843
19647336017990,Active,Los Angeles,Elementary,Public,34.04353,-118.287326
19647336018014,Active,Los Angeles,Elementary,Public,34.044385,-118.194639
19647336018030,Active,Los Angeles,Elementary,Public,33.948507,-118.310693
19647336018055,Active,Los Angeles,Elementary,Public,34.035748,-118.175016
19647336018113,Active,Los Angeles,Elementary,Public,34.084387,-118.345686
19647336018196,Active,Los Angeles,Elementary,Public,34.181682,-118.409964
19647336018220,Active,Los Angeles,Elementary,Public,34.287851,-118.433445
19647336018253,Active,Los Angeles,Elementary,Public,34.068145,-118.193472
19647336018311,Active,Los Angeles,Elementary,Public,34.189534,-118.523881
19647336018378,Active,Los Angeles,Elementary,Public,33.95015,-118.248308
19647336018386,Active,Los Angeles,Elementary,Public,33.951096,-118.268202
19647336018410,Active,Los Angeles,Elementary,Public,34.002929,-118.299
19647336018881,Active,Los Angeles,Elementary,Public,34.0377,-118.159931
19647330127670,Active,Los Angeles,Elementary,Public,34.03767,-118.159997
19647336018907,Active,Los Angeles,Elementary,Public,34.147436,-118.368467
19647336069157,Active,Los Angeles,Elementary-High Combination,Public,34.1474,-118.368444
19647336018931,Active,Los Angeles,Elementary,Public,34.039715,-118.152134
19647336019038,Active,Los Angeles,Elementary,Public,34.261749,-118.457489
19647336019046,Active,Los Angeles,Elementary,Public,34.119124,-118.172316
19647330122655,Active,Los Angeles,Elementary,Public,34.116517,-118.241299
19647330122234,Active,Los Angeles,Elementary,Public,34.241122,-118.466089
19647330127886,Active,Los Angeles,Elementary,Public,34.028414,-118.339886
19647336108641,Active,Los Angeles,Elementary,Public,33.945176,-118.201541
19647336110951,Active,Los Angeles,Elementary,Public,34.27002,-118.403442
19647336114722,Active,Los Angeles,Elementary,Public,33.958944,-118.210137
19647336115794,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.990457,-118.263606
19647336019178,Active,Los Angeles,Elementary,Public,34.049463,-118.207985
19647336019285,Active,Los Angeles,Elementary,Public,34.031421,-118.216343
19647336019301,Active,Los Angeles,Elementary,Public,33.723045,-118.322312
19647336019368,Active,Los Angeles,Elementary,Public,34.214969,-118.400894
19647336019475,Active,Los Angeles,Elementary-High Combination,Public,34.02422,-118.282639
19647336019533,Active,Los Angeles,Elementary,Public,34.247694,-118.546406
19647336019640,Active,Los Angeles,Elementary,Public,34.205553,-118.459883
19647336058002,Active,Los Angeles,Elementary-High Combination,Public,34.207228,-118.459544
19647336019665,Active,Los Angeles,Elementary,Public,33.837915,-118.288724
19647336019681,Active,Los Angeles,Elementary,Public,34.080693,-118.316372
19647336060487,Active,Los Angeles,Elementary,Public,34.08061,-118.316278
19647336019707,Active,Los Angeles,Elementary,Public,34.183284,-118.547186
19647336019772,Active,Los Angeles,Elementary,Public,34.088163,-118.327187
19647336019780,Active,Los Angeles,Elementary,Public,34.233307,-118.352464
19647336019798,Active,Los Angeles,Elementary,Public,34.251888,-118.477297
19647336019848,Active,Los Angeles,Elementary,Public,33.941653,-118.230152
19647336019871,Active,Los Angeles,Elementary,Public,34.089059,-118.386701
19647336019962,Active,Los Angeles,Elementary,Public,33.78608,-118.245714
19647336019996,Active,Los Angeles,Elementary,Public,33.99604,-118.35633
19647336020010,Active,Los Angeles,Elementary,Public,34.114041,-118.380015
19647336020036,Active,Los Angeles,Elementary,Public,34.176305,-118.63339
19647336057871,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.087993,-118.337036
19647336019079,Active,Los Angeles,Elementary,Public,34.089796,-118.315152
19647336019087,Active,Los Angeles,Elementary,Public,34.212868,-118.415578
19647336019137,Active,Los Angeles,Elementary,Public,33.971297,-118.276092
19647336057897,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.119043,-118.182587
19647336017230,Active,Los Angeles,Elementary,Public,34.117622,-118.182901
19647336057905,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.223608,-118.40844
19647336057939,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.986004,-118.198049
19647336057962,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.961832,-118.249492
19647336019004,Active,Los Angeles,Elementary,Public,33.96099,-118.251987
19647336058044,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.951468,-118.288093
19647336058119,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.976593,-118.312259
19647336058168,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.269359,-118.303876
19647336058176,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.98667,-118.293002
19647336016174,Active,Los Angeles,Elementary,Public,33.986781,-118.29511
19647330117945,Active,Los Angeles,Elementary,Public,33.986794,-118.295164
19647336058218,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.250039,-118.425512
19647336058242,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.262316,-118.479919
19647336058317,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.027055,-118.193557
19647336058341,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.073959,-118.290011
19647336058358,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.028116,-118.434401
19647336058366,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.826066,-118.284315
19647336060479,Active,Los Angeles,High School,Public,33.887746,-118.296812
19647336060503,Active,Los Angeles,Elementary-High Combination,Public,33.740121,-118.309043
19647336060529,Active,Los Angeles,Elementary-High Combination,Public,34.008669,-118.343735
19647336060578,Active,Los Angeles,Elementary,Public,34.203708,-118.556953
19647330101659,Active,Los Angeles,High School,Public,34.009649,-118.328346
19647336061394,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.009611,-118.328451
19647336061436,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.766016,-118.315592
19647336061451,Active,Los Angeles,Elementary-High Combination,Public,34.0193,-118.307397
19647336061469,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.98047,-118.217121
19647336061477,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.176683,-118.645009
19647336061568,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.170387,-118.586746
19647336061600,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.203651,-118.376238
19647330123984,Active,Los Angeles,Elementary,Public,34.203553,-118.376345
19647336066278,Active,Los Angeles,Elementary,Public,33.969271,-118.289521
19647336068431,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.079011,-118.179882
19647336100069,Active,Los Angeles,Elementary,Public,34.247895,-118.503193
19647336104814,Active,Los Angeles,Elementary,Public,34.036031,-118.24773
19647336061584,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.166005,-118.542522
19647336018204,Active,Los Angeles,Elementary,Public,34.243814,-118.414481
19647336019715,Active,Los Angeles,Elementary-High Combination,Public,34.279999,-118.422689
19647336114912,Active,Los Angeles,Elementary,Public,33.949696,-118.278883
19647336116750,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.279944,-118.38217
19647330102442,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.280054,-118.38219
19647336116842,Active,Los Angeles,Elementary,Public,34.234926,-118.455998
19647336117048,Active,Los Angeles,Elementary,Public,33.993337,-118.339355
19647336117667,Active,Los Angeles,Elementary,Public,34.05541,-118.273544
19647336118186,Active,Los Angeles,Elementary,Public,33.967926,-118.176697
19647336119044,Active,Los Angeles,Elementary,Public,34.206907,-118.587331
19647336119093,Active,Los Angeles,Elementary,Public,34.066428,-118.280357
19647336119531,Active,Los Angeles,Elementary,Public,34.164877,-118.562722
19647330102426,Active,Los Angeles,Elementary,Public,34.066896,-118.21983
19647330112201,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.06699,-118.219735
19647330102483,Active,Los Angeles,Elementary,Public,34.207129,-118.598008
19647330102541,Active,Los Angeles,Elementary-High Combination,Public,34.030818,-118.275385
19647330117069,Active,Los Angeles,High School,Public,34.09627,-118.314851
19647330125989,Active,Los Angeles,High School,Public,34.096193,-118.314749
19647330117077,Active,Los Angeles,High School,Public,34.096138,-118.314814
19647330124388,Active,Los Angeles,High School,Public,34.289507,-118.421806
19647330124396,Active,Los Angeles,High School,Public,34.289622,-118.421715
19647330124370,Active,Los Angeles,High School,Public,34.289387,-118.421855
19647330124404,Active,Los Angeles,High School,Public,34.289381,-118.421803
19647330109199,Active,Los Angeles,Elementary,Public,34.068192,-118.271237
19647330109223,Active,Los Angeles,Elementary,Public,34.024548,-118.218322
19647330109272,Active,Los Angeles,Elementary,Public,33.978814,-118.229624
19647330109314,Active,Los Angeles,Elementary,Public,34.076964,-118.30397
19647330109330,Active,Los Angeles,Elementary,Public,34.010606,-118.267058
19647330109348,Active,Los Angeles,Elementary,Public,33.994673,-118.25757
19647330109355,Active,Los Angeles,Elementary,Public,34.026205,-118.293211
19647330109405,Active,Los Angeles,Elementary,Public,34.091398,-118.303183
19647330109413,Active,Los Angeles,Elementary,Public,33.945829,-118.214156
19647330109421,Active,Los Angeles,Elementary,Public,33.969191,-118.209462
19647330109439,Active,Los Angeles,Elementary,Public,34.088445,-118.16832
19647330109447,Active,Los Angeles,High School,Public,34.027965,-118.263863
19647330109462,Active,Los Angeles,High School,Public,33.982954,-118.189587
19647330109512,Active,Los Angeles,High School,Public,34.216988,-118.451021
19647330112052,Active,Los Angeles,High School,Public,34.216988,-118.451038
19647330127894,Active,Los Angeles,High School,Public,34.216992,-118.450883
19647330109884,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.214408,-118.571818
19647330109934,Active,Los Angeles,Elementary,Public,34.252718,-118.564248
19647330110668,Active,Los Angeles,High School,Public,34.027975,-118.263767
19647330111484,Active,Los Angeles,High School,Public,34.071363,-118.279567
19647330111492,Active,Los Angeles,High School,Public,34.011176,-118.309923
19647330111500,Active,Los Angeles,High School,Public,34.036728,-118.272376
19647330111518,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.930407,-118.26483
19646346014526,Active,Los Angeles,Elementary,Public,33.966825,-118.323202
19647330111658,Active,Los Angeles,High School,Public,34.06389,-118.170729
19647330111971,Active,Los Angeles,Elementary,Public,34.073493,-118.292276
19647330112003,Active,Los Angeles,Elementary,Public,34.06115,-118.316044
19647330112870,Active,Los Angeles,High School,Public,34.058589,-118.25961
19647330112029,Active,Los Angeles,High School,Public,34.058439,-118.259459
19647330112037,Active,Los Angeles,High School,Public,34.169886,-118.371294
19647330112060,Active,Los Angeles,Elementary,Public,34.161322,-118.472592
19647330112227,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.997322,-118.292636
19647330112334,Active,Los Angeles,Elementary,Public,33.996657,-118.309289
19647330112862,Active,Los Angeles,High School,Public,34.011113,-118.250917
19647330115782,Active,Los Angeles,Elementary,Public,34.139752,-118.197586
19647330116954,Active,Los Angeles,High School,Public,34.177444,-118.416198
19647330117028,Active,Los Angeles,Elementary,Public,34.001106,-118.292058
19647330117036,Active,Los Angeles,Elementary,Public,34.19936,-118.626566
19647330117044,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.189263,-118.39794
19647330123166,Active,Los Angeles,Elementary,Public,34.189274,-118.397898
19647330117051,Active,Los Angeles,High School,Public,34.061767,-118.254819
19647330119651,Active,Los Angeles,High School,Public,34.234669,-118.397928
19647330119693,Active,Los Angeles,Elementary-High Combination,Public,34.059678,-118.297001
19647330119727,Active,Los Angeles,High School,Public,34.059121,-118.243368
19647330119735,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.063189,-118.290645
19647330119966,Active,Los Angeles,High School,Public,34.04819,-118.226633
19647330119974,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.118543,-118.230794
19647330119982,Active,Los Angeles,Elementary,Public,34.044837,-118.278444
19647330120022,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.228919,-118.436064
19647330120030,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.947773,-118.274229
19647330120097,Active,Los Angeles,Elementary,Public,33.966778,-118.229714
19647330127936,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.966867,-118.229792
19647330120477,Active,Los Angeles,Elementary,Public,33.978154,-118.234259
19647330120527,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.957273,-118.267315
19647330126573,Active,Los Angeles,High School,Public,33.957177,-118.267477
19647330120808,Active,Los Angeles,High School,Public,33.939801,-118.244862
19647330124891,Active,Los Angeles,High School,Public,33.977073,-118.325721
19647330121285,Active,Los Angeles,High School,Public,33.938524,-118.238694
19647330121293,Active,Los Angeles,High School,Public,34.10293,-118.23932
19647330124412,Active,Los Angeles,High School,Public,34.102941,-118.23932
19647330124933,Active,Los Angeles,High School,Public,34.102989,-118.239189
19647330124420,Active,Los Angeles,High School,Public,34.102934,-118.239317
19647330121699,Active,Los Angeles,Elementary,Public,33.97169,-118.299309
19647330122101,Active,Los Angeles,Elementary,Public,34.039382,-118.319134
19647330122119,Active,Los Angeles,Elementary,Public,33.99023,-118.272876
19647330122135,Active,Los Angeles,Elementary,Public,34.019543,-118.268839
19647330122143,Active,Los Angeles,Elementary,Public,33.955522,-118.274562
19647330122150,Active,Los Angeles,Elementary,Public,33.973817,-118.255601
19647330122168,Active,Los Angeles,Elementary,Public,33.969007,-118.188662
19647330122176,Active,Los Angeles,Elementary,Public,33.955772,-118.246372
19647330122184,Active,Los Angeles,Elementary,Public,34.232807,-118.4569
19647330122192,Active,Los Angeles,Elementary,Public,34.20939,-118.393787
19647330122218,Active,Los Angeles,Elementary,Public,34.19589,-118.441583
19647330122275,Active,Los Angeles,High School,Public,34.069282,-118.19746
19647330122333,Active,Los Angeles,High School,Public,34.038012,-118.210206
19647330122341,Active,Los Angeles,High School,Public,34.041629,-118.176181
19647330122358,Active,Los Angeles,High School,Public,34.041555,-118.176266
19647330122366,Active,Los Angeles,High School,Public,34.04171,-118.176221
19647330122374,Active,Los Angeles,High School,Public,34.041685,-118.176213
19647330122382,Active,Los Angeles,High School,Public,34.041565,-118.176029
19647330122390,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.978509,-118.200323
19647330122747,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.978509,-118.200329
19647330122408,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.978445,-118.200443
19647330122416,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.001183,-118.310127
19647330111575,Active,Los Angeles,High School,Public,34.012658,-118.243905
19647330122481,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.012728,-118.243833
19647330109454,Active,Los Angeles,High School,Public,33.944592,-118.223799
19647330122721,Active,Los Angeles,High School,Public,33.990461,-118.226165
19647330122556,Active,Los Angeles,Elementary,Public,34.094955,-118.316694
19647330122564,Active,Los Angeles,Elementary,Public,34.039488,-118.295416
19647330122200,Active,Los Angeles,Elementary,Public,34.295521,-118.421647
19647330122606,Active,Los Angeles,High School,Public,34.287538,-118.43853
19647330122614,Active,Los Angeles,Elementary,Public,33.951998,-118.190019
19647330122622,Active,Los Angeles,Elementary,Public,33.951901,-118.189996
19647330122739,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.073911,-118.278834
19647330122754,Active,Los Angeles,Elementary,Public,34.234713,-118.492151
19647330123158,Active,Los Angeles,Elementary,Public,34.027123,-118.219979
19647330124362,Active,Los Angeles,High School,Public,34.259874,-118.503625
19647330124446,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.014777,-118.248483
19647330117895,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.014769,-118.24829
19647330124479,Active,Los Angeles,High School,Public,33.994259,-118.267311
19647330124487,Active,Los Angeles,High School,Public,33.983062,-118.254647
19647330124495,Active,Los Angeles,High School,Public,33.983105,-118.254763
19647330124503,Active,Los Angeles,High School,Public,33.983014,-118.254573
19647330124511,Active,Los Angeles,High School,Public,33.98301,-118.254682
19647330124529,Active,Los Angeles,Elementary-High Combination,Public,33.833124,-118.215117
19647330124560,Active,Los Angeles,High School,Public,33.994141,-118.267087
19647330124784,Active,Los Angeles,Elementary,Public,33.987979,-118.274642
19647330124792,Active,Los Angeles,Elementary,Public,33.987973,-118.274712
