api,lat,lon
03726603,34.005897,-118.376851
03726604,34.004282,-118.376408
03726606,33.781728,-118.255692
03726607,34.006346,-118.381342
03727404,33.775452,-118.227091
03727405,33.758974,-118.234166
03727407,33.78205,-118.255697
03727408,33.775966,-118.226271
03727409,33.775522,-118.226227
03727410,33.775559,-118.227134
03727412,33.781959,-118.25571
03727413,33.775485,-118.226223
03727414,33.775929,-118.226267
03727415,33.78205,-118.255692
03727417,33.782034,-118.255695
03727418,33.775448,-118.226219
03727420,33.758913,-118.233507
03727429,33.77952,-118.206593
03727432,33.779632,-118.206593
03727437,33.775596,-118.226234
03727438,33.783345,-118.258037
03727439,33.782001,-118.255693
03727440,33.943368,-118.065636
03727441,33.940864,-118.060573
03727442,33.940867,-118.06049
03727443,33.940796,-118.060738
03727444,33.943368,-118.06572
03727445,33.783896,-118.221249
03727446,33.783881,-118.22124
03727447,33.783867,-118.22123
03727448,33.783852,-118.221223
03727449,33.783837,-118.221214
03727450,33.78382,-118.221205
03727453,33.775725,-118.227148
03721265,34.075012,-118.377364
03721273,34.055554,-118.390286
03721276,34.312505,-118.550522
03721277,34.312552,-118.550575
03721278,34.307947,-118.544173
03721279,34.308044,-118.544208
03721284,34.055538,-118.390195
03721310,34.07518,-118.377684
03721313,34.313067,-118.540245
03721315,34.075118,-118.377578
03721319,34.315774,-118.557116
03721320,34.315759,-118.557177
03721321,34.313116,-118.540208
03721322,34.315073,-118.56413
03721323,34.315,-118.564152
03721324,34.055541,-118.390564
03721325,33.994374,-118.042276
03721330,33.752931,-118.160521
03721333,33.994378,-118.04226
03721334,34.075216,-118.377791
03721336,34.055554,-118.390591
03721337,33.753424,-118.159018
03721344,33.772621,-118.24576
03721346,34.075269,-118.377897
03721348,33.771009,-118.247028
03721353,34.315737,-118.557262
03721354,34.312379,-118.550367
03721355,34.31244,-118.550426
03721356,34.313204,-118.540032
03721357,34.31572,-118.55731
03726608,34.006398,-118.381339
03726609,34.008858,-118.372408
03726610,34.008806,-118.372401
03726611,34.008913,-118.372418
03726612,34.006877,-118.372338
03726614,33.763874,-118.243292
03726615,34.055468,-118.390398
03726616,33.782277,-118.255469
03726617,33.782058,-118.255718
03726618,33.782222,-118.255731
03726619,33.781975,-118.255712
03726620,33.78214,-118.255725
03726621,33.78191,-118.255476
03726622,33.781819,-118.255726
03726623,33.781742,-118.255448
03726624,33.781893,-118.255705
03726625,33.782191,-118.255727
03726626,34.009056,-118.379423
03726627,34.007516,-118.383715
03726628,34.009075,-118.379482
03726632,33.997866,-118.366105
03726633,33.997924,-118.366102
03726634,33.996966,-118.362264
03726635,33.996941,-118.362324
03726636,33.996988,-118.362205
03726637,34.007896,-118.374186
03726638,34.008058,-118.374209
03726639,34.007948,-118.374192
03726640,34.008003,-118.374202
03726641,34.010711,-118.377061
03726642,34.010736,-118.377121
03723609,33.768285,-118.241274
03723610,33.769036,-118.240929
03723611,33.76957,-118.240987
03723625,33.753435,-118.159911
03723629,33.770841,-118.216841
03723630,33.770324,-118.220551
03723631,33.770389,-118.220563
03723632,33.771059,-118.216751
03723633,33.771097,-118.216734
03723636,33.753286,-118.160334
03723642,33.767233,-118.241851
03723643,33.767259,-118.241777
03723644,33.767287,-118.241704
03723645,33.767312,-118.241632
03723647,33.767545,-118.241123
03723648,33.763695,-118.24321
03723649,33.763712,-118.243134
03723650,33.763729,-118.24306
03723651,33.763743,-118.242988
03723655,33.77277,-118.245784
03723657,33.77302,-118.243945
03723659,33.774774,-118.241521
03723660,33.775178,-118.241569
03723661,33.775044,-118.241553
03723662,33.772236,-118.243863
03723664,33.774018,-118.241447
03723666,33.904417,-118.28045
03723667,33.904354,-118.280433
03723668,33.904393,-118.280434
03723673,33.760034,-118.181435
03723674,33.963897,-118.438877
03726643,34.010761,-118.37718
03726644,34.010785,-118.377239
03726645,34.005848,-118.376844
03726647,33.997516,-118.359681
03726648,33.997477,-118.359714
03726654,33.995172,-118.359219
03726655,33.995142,-118.359222
03726656,34.005251,-118.36845
03726657,34.002748,-118.367987
03726658,34.004356,-118.36649
03726659,33.995899,-118.362907
03726660,33.782524,-118.255489
03726661,33.78262,-118.255513
03726662,33.782689,-118.255502
03726663,33.782317,-118.255493
03726667,34.006738,-118.376363
03726668,34.008444,-118.377759
03726669,34.00837,-118.377037
03726670,34.009242,-118.375896
03726671,34.00703,-118.375716
03726672,33.999077,-118.368233
03726673,33.999042,-118.36818
03726674,33.995076,-118.359347
03726675,33.995123,-118.359384
03726676,34.002297,-118.368776
03726677,33.997235,-118.363528
03726678,33.99718,-118.363512
03726680,33.772093,-118.206538
03726682,33.772,-118.2065
03726683,33.991198,-118.35992
03726684,33.991242,-118.359924
03727454,33.781876,-118.255704
03727456,34.00923,-118.379873
03727463,33.768424,-118.206568
03727467,33.802101,-118.164963
03727468,34.001635,-118.374092
03727472,33.758512,-118.205085
03729957,34.419402,-118.679875
03729960,34.478343,-118.601448
03729961,34.478894,-118.603428
03729963,34.482469,-118.611985
03729969,34.41826,-118.682645
03729980,33.768655,-118.206566
03729986,33.943251,-118.067775
03729987,33.944475,-118.060289
03729988,33.940862,-118.060329
03729989,33.940865,-118.060411
03729990,33.943357,-118.060149
03729991,33.944514,-118.060295
03729992,33.944475,-118.060239
03729993,33.944522,-118.060196
03729994,33.943291,-118.060064
03729996,33.995504,-118.362003
03729997,34.011246,-118.382038
03729998,34.003851,-118.375115
03729999,33.772127,-118.242104
03730000,33.771742,-118.241164
03730001,33.772057,-118.241196
03730002,33.77216,-118.241206
03730008,33.77171,-118.242062
03730011,33.771795,-118.241169
03721358,34.313231,-118.539936
03721359,34.313216,-118.539986
03721360,34.312476,-118.550457
03721361,34.312438,-118.565468
03721362,34.315704,-118.557354
03721363,34.312409,-118.550397
03721366,34.388863,-118.494859
03721367,34.389919,-118.497064
03721368,34.389072,-118.496143
03721375,34.31513,-118.571702
03721382,34.07533,-118.378143
03721385,34.075268,-118.378036
03721386,34.075402,-118.378111
03721391,33.75342,-118.158999
03721392,34.055553,-118.390219
03721398,33.759917,-118.180822
03721406,33.769918,-118.2442
03721414,34.051408,-118.36223
03721415,34.075462,-118.377389
03721422,34.051391,-118.362122
03721425,34.051401,-118.362867
03721426,34.07539,-118.377164
03721432,33.753412,-118.158961
03721433,33.80486,-118.275149
03721434,33.753467,-118.159229
03721437,34.05165,-118.36291
03721445,33.805029,-118.275004
03721446,33.801091,-118.159435
03721447,33.801047,-118.159399
03721448,34.051623,-118.36278
03721449,34.075433,-118.377285
03730013,33.757776,-118.205889
03730018,33.771657,-118.242058
03730022,33.761463,-118.217002
03730023,33.771501,-118.242041
03730024,33.771918,-118.242084
03730025,33.771605,-118.242052
03730026,33.771866,-118.242079
03730027,33.771973,-118.24209
03730028,33.772023,-118.242094
03730030,33.940807,-118.059884
03730031,33.940881,-118.059735
03730032,33.940879,-118.059834
03730033,33.944745,-118.065076
03730037,33.99376,-118.361159
03730038,33.993727,-118.361148
03730039,34.009208,-118.381175
03730040,33.761484,-118.217055
03730042,33.770056,-118.241866
03730043,33.782502,-118.255575
03730044,33.782281,-118.255715
03730045,33.783867,-118.221254
03730046,33.811255,-118.174776
03730048,33.76996,-118.241856
03730049,34.010536,-118.380462
03730050,34.00426,-118.366526
03730051,33.801802,-118.288395
03730052,33.801849,-118.288439
03730054,34.383896,-118.491834
03730055,34.390259,-118.495187
03723675,33.904459,-118.280426
03723676,33.904433,-118.280429
03723681,33.963919,-118.438835
03723719,34.021667,-117.922474
03723723,34.021775,-117.922462
03723728,33.77536,-118.241591
03723729,33.775459,-118.2416
03723730,33.773306,-118.24575
03723731,33.7739,-118.244046
03723751,34.007716,-118.372575
03723752,34.009162,-118.375974
03723753,34.006885,-118.375113
03723754,34.006427,-118.372771
03723755,34.008557,-118.375748
03723763,33.773319,-118.245588
03723764,33.774029,-118.244016
03723765,33.77559,-118.241612
03723766,33.775721,-118.241628
03723770,34.075182,-118.37827
03723796,34.058876,-118.455419
03723797,34.05886,-118.455449
03723816,33.7492,-118.191719
03723823,33.771324,-118.241164
03723826,33.762939,-118.241931
03723827,33.762745,-118.241865
03723828,33.763002,-118.241953
03723829,33.762811,-118.241886
03723834,33.770243,-118.220561
03723899,34.063458,-118.262289
03723911,0,0
03723957,33.755605,-118.221226
03721452,34.315691,-118.508847
03721453,34.307986,-118.544152
03721455,34.312446,-118.56551
03721457,34.308737,-118.544116
03721458,34.308693,-118.544103
03721460,34.371961,-118.490966
03721462,34.371186,-118.491054
03721474,34.446813,-118.585692
03721475,34.446122,-118.585572
03721478,33.804044,-118.284802
03721479,34.075388,-118.377683
03721481,33.800997,-118.159359
03721482,34.02649,-118.109739
03721483,34.026517,-118.110285
03721484,34.026547,-118.110832
03721485,34.02654,-118.110861
03721488,33.802281,-118.164975
03721489,33.802175,-118.164976
03721493,34.075411,-118.378249
03721495,34.010609,-118.380455
03721507,33.800917,-118.159284
03721534,33.796962,-118.240717
03721535,33.752912,-118.158399
03721538,33.812862,-118.306518
03721542,33.801608,-118.284045
03721555,33.778203,-118.227333
03721558,34.007265,-118.381985
03721564,33.784443,-118.221823
03721566,33.81275,-118.182533
03721567,33.812753,-118.182573
03721568,33.812752,-118.182614
03730056,34.400197,-118.502346
03730057,33.943622,-118.06766
03730058,33.945708,-118.067372
03730059,33.944034,-118.06766
03730060,33.944158,-118.067746
03730061,33.944075,-118.067743
03730062,33.943581,-118.067742
03730064,33.943663,-118.067742
03730067,33.943705,-118.06766
03730073,33.759226,-118.233458
03730074,34.390209,-118.495266
03730075,34.384667,-118.49643
03730076,33.782337,-118.25574
03730077,34.387353,-118.493992
03730078,33.782403,-118.255745
03730079,34.393723,-118.495626
03730080,33.782321,-118.255739
03730086,33.782297,-118.255716
03730087,33.782535,-118.255756
03730088,34.382715,-118.500199
03730094,33.783911,-118.22128
03730095,33.783837,-118.221236
03730100,33.759144,-118.233687
03730101,33.818519,-118.166474
03730102,34.383901,-118.491781
03730105,34.011243,-118.37716
03730106,33.995471,-118.361254
03730109,33.942864,-118.067277
03730110,33.944405,-118.067746
03723961,33.745624,-118.191615
03723971,33.762746,-118.218023
03723983,33.741014,-118.19178
03723999,33.759746,-118.182543
03724000,34.382288,-118.496833
03724001,34.381992,-118.494785
03724002,34.382577,-118.49537
03724003,34.381937,-118.494914
03724004,34.382284,-118.493456
03724005,34.382217,-118.493503
03724006,34.383991,-118.496609
03724007,34.384053,-118.496582
03724008,34.383445,-118.496725
03724009,34.38349,-118.496677
03724011,34.381216,-118.495771
03724012,34.383441,-118.494148
03724013,34.388932,-118.494913
03724014,34.388252,-118.493814
03724015,34.384936,-118.497211
03724016,34.384937,-118.497207
03724017,34.3849,-118.493891
03724018,34.387499,-118.493992
03724019,34.385009,-118.493792
03724020,34.388205,-118.49282
03724021,34.385191,-118.497224
03724022,34.384812,-118.493879
03724023,34.387465,-118.494045
03724024,34.384987,-118.493876
03724025,34.387383,-118.493976
03724026,34.384995,-118.493847
03724027,34.386692,-118.492248
03724028,34.385585,-118.491691
03724029,34.386596,-118.492156
03724030,34.387989,-118.502047
03724032,34.384922,-118.493775
03724034,34.416173,-118.687411
03724036,34.315426,-118.510014
03724037,34.382973,-118.496939
03724038,34.389878,-118.496092
03724039,34.416161,-118.687508
03724041,34.385112,-118.492942
03724042,34.387042,-118.491577
03724043,34.387125,-118.491678
03724044,34.385655,-118.49138
03724045,34.385592,-118.491625
03724046,34.385092,-118.492939
03724047,34.387068,-118.491435
03724048,34.385669,-118.491323
03724049,34.389151,-118.493123
03724050,34.389048,-118.493108
03724051,34.387376,-118.492699
03724052,34.389226,-118.491793
03724053,34.388169,-118.492001
03724054,34.388253,-118.491148
03724055,34.383444,-118.494092
03724056,34.383302,-118.493553
03724057,34.383369,-118.494079
03724058,34.382342,-118.493238
03724059,34.385054,-118.492932
03724060,34.383882,-118.491875
03724061,34.383047,-118.493257
03724062,34.382499,-118.493226
03730112,33.942858,-118.067178
03730114,33.942815,-118.066383
03730117,33.997528,-118.367829
03730118,34.002708,-118.366211
03730120,34.000251,-118.363783
03730121,33.998337,-118.361983
03730122,33.782485,-118.255752
03730123,33.782452,-118.255749
03730129,34.032298,-118.312638
03730131,33.759956,-118.182137
03730132,0,0
03730133,0,0
03730134,0,0
03730136,33.812623,-118.181597
03730137,33.78233,-118.255719
03730138,33.782544,-118.255736
03730140,33.783971,-118.221316
03730141,33.783822,-118.221228
03730143,33.782436,-118.255748
03730144,33.944202,-118.067664
03730149,33.782314,-118.255717
03730150,33.782412,-118.255725
03730151,33.782462,-118.255729
03730153,33.759995,-118.181945
03730167,34.003234,-118.052213
03730170,34.032296,-118.31277
03730172,33.78237,-118.255743
03730173,34.003232,-118.052239
03730178,33.802347,-118.164847
03730181,33.809106,-118.178043
03730187,33.762973,-118.242301
03730189,33.76265,-118.2214
03730190,33.762684,-118.221417
03730191,33.762718,-118.221435
03730192,33.762616,-118.221382
03730193,33.762658,-118.221364
03730194,33.762548,-118.221346
03730196,33.758443,-118.236388
03730197,33.758413,-118.23644
03730198,33.758406,-118.236465
03730199,33.758399,-118.23649
03730201,33.758385,-118.236539
03730202,33.7584,-118.236537
03730203,33.75842,-118.236589
03730204,33.758363,-118.236614
03730205,33.758356,-118.236639
03730206,33.998941,-118.363956
03730207,34.003909,-118.373467
03730208,33.999995,-118.369985
03730210,34.011273,-118.377144
03730211,34.002071,-118.370704
03730212,34.000769,-118.368083
03730214,34.009217,-118.377227
03730216,33.993233,-118.360084
03730217,34.005367,-118.375747
03730218,33.762907,-118.242279
03730219,34.002517,-118.365438
03730220,34.033481,-118.078392
03730221,34.002773,-118.370113
03724063,34.382253,-118.493157
03724066,34.382588,-118.492247
03724069,34.389113,-118.493217
03724070,34.327973,-118.588935
03724071,34.315382,-118.51002
03724072,34.315332,-118.510024
03724105,34.380407,-118.495121
03724106,34.380553,-118.496956
03724107,34.3813,-118.49301
03724110,34.380529,-118.497005
03724112,34.380265,-118.496291
03724113,34.380219,-118.496303
03724114,34.380684,-118.495326
03724115,34.38067,-118.495232
03724116,34.380588,-118.493977
03724117,34.380568,-118.493957
03724120,34.380567,-118.496961
03724121,34.381215,-118.495741
03724122,34.381858,-118.494804
03724123,34.381298,-118.493063
03724125,34.316479,-118.508146
03724127,34.314969,-118.556833
03724128,34.314946,-118.556961
03724130,34.314924,-118.557258
03724131,34.376031,-118.502589
03724132,34.37577,-118.501383
03724133,34.375442,-118.500029
03724134,34.37541,-118.500013
03724135,34.37465,-118.499278
03724136,34.316159,-118.550802
03721569,33.812754,-118.182653
03721570,33.812754,-118.182691
03721571,33.812756,-118.182728
03721574,33.787731,-118.22602
03721579,33.78868,-118.231861
03721580,33.788511,-118.231905
03721586,33.78645,-118.225985
03721587,33.787194,-118.231585
03721590,33.79071,-118.23759
03721591,33.78766,-118.226027
03721592,33.787525,-118.226045
03721595,33.994352,-118.042367
03721598,33.802309,-118.164973
03721599,33.800968,-118.159323
03721600,33.800865,-118.159242
03721605,33.788509,-118.232099
03721610,33.811261,-118.174492
03721611,33.811235,-118.174492
03721612,33.811209,-118.174488
03721613,33.811178,-118.174487
03721614,33.811153,-118.174486
03721615,33.811094,-118.174492
03721616,33.810983,-118.174493
03721617,33.810957,-118.174494
03721618,33.811043,-118.17449
03721619,33.810933,-118.174497
03721620,33.810901,-118.174484
03721624,33.791381,-118.248962
03721625,33.786377,-118.225993
03721626,33.791382,-118.248928
03721627,33.787454,-118.226056
03721628,33.784445,-118.221906
03730231,34.000063,-118.368133
03730232,34.003231,-118.371606
03730233,34.009321,-118.380559
03730234,33.766008,-118.224184
03730235,33.765948,-118.224348
03730236,34.393956,-118.493721
03730237,33.766817,-118.224782
03730238,33.765993,-118.224225
03730239,34.002555,-118.37152
03730240,33.766715,-118.224729
03730242,33.993206,-118.360074
03730247,33.759078,-118.18256
03730250,34.004227,-118.366557
03730251,33.766026,-118.225087
03730252,34.007215,-118.375891
03730259,33.766001,-118.224327
03730260,33.766007,-118.22431
03730261,33.76668,-118.224711
03730262,33.766748,-118.224746
03730263,33.765986,-118.224367
03730264,33.782268,-118.25549
03730265,33.782409,-118.25548
03730267,33.753381,-118.160068
03730268,33.782212,-118.255464
03730270,33.995289,-118.367944
03730271,33.775905,-118.227163
03730272,33.775757,-118.227149
03730273,33.782096,-118.255455
03730275,33.782261,-118.255468
03724138,34.314815,-118.557087
03724139,34.375802,-118.498865
03724140,34.376766,-118.498629
03724141,34.377027,-118.499554
03724142,34.377559,-118.499327
03724143,34.314887,-118.552861
03724144,34.315009,-118.552889
03724145,34.314696,-118.548646
03724146,34.314805,-118.548532
03724152,34.221809,-118.664375
03724153,34.221814,-118.663426
03724155,34.391726,-118.496417
03724156,34.392295,-118.49551
03724157,34.391696,-118.496452
03724158,34.3923,-118.495569
03724159,34.392375,-118.49381
03724161,34.395796,-118.495019
03724162,34.390076,-118.495464
03724163,34.384808,-118.493879
03724164,34.389136,-118.492989
03724165,34.386625,-118.492441
03724166,34.392611,-118.495295
03724167,34.38519,-118.497237
03724168,34.336613,-118.549333
03724169,34.336179,-118.549057
03724182,34.337165,-118.549509
03724196,34.455908,-118.6423
03724208,34.445722,-118.59514
03724210,34.4498,-118.584185
03724213,34.39073,-118.492741
03721632,33.753494,-118.159364
03721633,33.994357,-118.042334
03721634,33.806021,-118.170299
03721636,33.805968,-118.170297
03721637,33.805973,-118.169382
03721638,33.805856,-118.170294
03721639,33.805799,-118.170295
03721640,33.805578,-118.170298
03721641,33.805523,-118.170296
03721642,33.805469,-118.1703
03721643,33.805441,-118.170297
03721646,33.994336,-118.042355
03721649,33.753388,-118.158846
03721653,33.77184,-118.247079
03721658,33.797081,-118.240705
03721659,33.797108,-118.240745
03721661,33.801442,-118.2884
03721662,33.994343,-118.04234
03721663,33.805911,-118.170295
03721664,33.805,-118.275
03721665,33.994346,-118.042323
03721666,33.786069,-118.247472
03721667,33.994363,-118.042315
03721669,33.804861,-118.275072
03721670,33.994367,-118.042297
03721671,33.804867,-118.274868
03721672,33.802282,-118.164859
03721673,33.802228,-118.164976
03721677,34.44754,-118.590369
03721678,34.448601,-118.586057
03721679,34.448548,-118.590907
03730276,33.776016,-118.227172
03730277,33.74561,-118.205148
03730278,33.776109,-118.227181
03730280,33.782179,-118.255462
03730282,33.759867,-118.18245
03730285,33.78236,-118.255476
03730286,33.772949,-118.242196
03730287,33.773001,-118.242201
03730288,33.772897,-118.242191
03730289,33.772815,-118.242151
03730291,33.781692,-118.255445
03730292,33.783941,-118.221276
03730293,33.782383,-118.255499
03730294,33.772325,-118.242133
03730297,33.783941,-118.221298
03730298,33.782162,-118.25546
03730299,34.031589,-118.076501
03730300,34.033453,-118.078492
03730303,34.033447,-118.078516
03730305,33.783956,-118.221285
03730306,33.783956,-118.221307
03730310,33.782186,-118.255483
03730311,34.00591,-118.373686
03730312,33.782202,-118.255485
03730313,34.376082,-118.502557
03730314,34.377064,-118.502932
03730316,34.377436,-118.502401
03730318,34.379332,-118.503147
03730319,34.394797,-118.493896
03724214,34.396916,-118.496285
03724215,34.395724,-118.493959
03724218,34.390034,-118.495564
03724220,34.400098,-118.502161
03724221,34.316153,-118.50817
03724222,34.38859,-118.502877
03724223,34.314837,-118.557701
03724224,34.314835,-118.557812
03724225,34.31485,-118.557601
03724226,34.314855,-118.557494
03724227,34.316127,-118.508482
03724228,34.395161,-118.501598
03724229,34.484095,-118.612797
03724230,34.309721,-118.544503
03724231,34.309668,-118.544513
03724232,34.309668,-118.544513
03724233,34.397787,-118.496526
03724234,34.397799,-118.496627
03724236,34.314809,-118.557931
03724237,34.388014,-118.501939
03724239,34.480099,-118.606547
03724240,34.480102,-118.605564
03724241,34.395836,-118.495081
03724242,34.395522,-118.496793
03724243,34.394847,-118.495838
03724244,34.394755,-118.49676
03724245,34.396842,-118.496284
03724246,34.395845,-118.494948
03724248,34.315947,-118.509482
03730321,34.007214,-118.37589
03730322,34.007712,-118.374117
03730323,34.003939,-118.373451
03730324,34.388082,-118.496957
03730325,34.001582,-118.36476
03730326,34.388061,-118.496905
03730327,34.388193,-118.496961
03730328,34.388222,-118.49703
03730329,34.388598,-118.50301
03730331,33.782219,-118.255486
03730332,33.783967,-118.221287
03730334,33.783852,-118.221245
03730339,33.792539,-118.149545
03730340,33.805833,-118.170225
03730341,33.78263,-118.255518
03730342,33.783926,-118.221267
03730343,33.783882,-118.221263
03730345,33.765706,-118.21602
03730346,33.765706,-118.215968
03730347,33.765706,-118.215889
03730349,33.765706,-118.215862
03730350,33.765706,-118.215836
03730352,33.765706,-118.21581
03730353,33.765707,-118.215613
03730354,33.765707,-118.215586
03730355,33.765707,-118.215639
03730356,33.765707,-118.21556
03730357,33.765707,-118.215534
03730361,33.765707,-118.215402
03730362,33.765572,-118.216025
03730364,33.765706,-118.215994
03724249,34.315851,-118.509652
03724250,34.395178,-118.495092
03724251,34.394963,-118.494065
03724252,34.396765,-118.49714
03724253,34.394813,-118.496013
03724254,34.39522,-118.495863
03724255,34.395043,-118.495915
03724256,34.394959,-118.495038
03724257,34.39514,-118.495808
03724258,34.394904,-118.494951
03724259,34.395627,-118.494756
03724260,34.395506,-118.494649
03724261,34.394931,-118.494784
03724262,34.394874,-118.494709
03724263,34.315996,-118.509371
03724264,34.316036,-118.509331
03724266,34.381488,-118.499064
03724267,34.381465,-118.498996
03724268,34.381108,-118.498991
03724269,34.315938,-118.509251
03724270,34.315978,-118.509248
03724272,34.316032,-118.509236
03724273,34.480068,-118.606634
03724274,34.48006,-118.606682
03724275,34.477426,-118.600568
03724276,34.477442,-118.600608
03724277,34.477416,-118.600667
03724278,34.39797,-118.496981
03724279,34.397946,-118.496674
03730370,33.765572,-118.215867
03730371,33.765573,-118.215814
03730372,33.765573,-118.215841
03730373,33.765573,-118.215788
03730374,34.313351,-118.539856
03730376,33.783926,-118.221289
03730377,33.783911,-118.221258
03730383,34.005941,-118.373676
03730392,33.783896,-118.221272
03730393,33.783803,-118.221213
03730395,33.78268,-118.255522
03730399,33.781709,-118.255446
03730400,33.753372,-118.160106
03730401,34.007845,-118.374911
03730402,34.007163,-118.378676
03730403,33.9948,-118.362653
03730404,33.994839,-118.362683
03730405,33.99919,-118.368895
03730406,33.782137,-118.25548
03730409,33.809294,-118.176717
03730412,33.782252,-118.255489
03730415,33.759857,-118.182425
03730423,33.782343,-118.255474
03730424,33.805047,-118.271226
03730425,33.805019,-118.27501
03730427,33.782169,-118.255482
03730432,33.749542,-118.211404
03730433,33.749486,-118.211362
03730434,33.749448,-118.211334
03730435,33.749504,-118.211376
03724280,34.395082,-118.494046
03724281,34.394988,-118.493942
03724282,34.395361,-118.493637
03724283,34.39783,-118.497099
03724285,34.38311,-118.497143
03724286,34.397901,-118.496642
03724287,34.395585,-118.493832
03724288,34.395429,-118.493676
03724289,34.397807,-118.496912
03724290,34.45479,-118.643107
03724291,34.456213,-118.642836
03724292,34.397798,-118.496824
03724293,34.478245,-118.60349
03724294,34.477372,-118.600653
03724295,34.480086,-118.606589
03724296,34.480046,-118.606718
03724297,34.476753,-118.598001
03724298,34.481268,-118.608717
03724299,34.481302,-118.608719
03724300,34.481343,-118.60872
03724301,34.382841,-118.494368
03724302,34.382792,-118.494332
03724303,34.382885,-118.494409
03724304,34.382747,-118.495457
03724305,34.387229,-118.49652
03724306,34.386569,-118.494635
03724307,34.386063,-118.494503
03724308,34.395239,-118.50167
03724312,34.458789,-118.641598
03721680,34.450553,-118.598921
03721681,34.450904,-118.598634
03721682,34.451252,-118.598862
03721683,34.451045,-118.601872
03721684,34.450961,-118.601391
03721685,34.450887,-118.600907
03721692,34.388167,-118.493989
03721694,34.389197,-118.496948
03721695,34.390634,-118.49545
03721697,34.447289,-118.588944
03721708,34.445553,-118.586387
03721710,34.328428,-118.59152
03721711,34.445004,-118.587232
03721713,34.445225,-118.587663
03721715,34.453189,-118.644592
03721718,34.468657,-118.688712
03721719,34.472945,-118.694016
03721722,34.375405,-118.500116
03721723,34.381035,-118.499089
03721725,34.375739,-118.498866
03721728,33.790723,-118.239867
03721729,33.805087,-118.272129
03721731,33.994353,-118.042282
03721732,33.99435,-118.042302
03721734,33.769487,-118.244534
03721735,33.779279,-118.211776
03721738,33.784441,-118.221656
03721739,33.784443,-118.221742
03721741,33.771012,-118.246418
03721744,33.773173,-118.249982
03721748,33.994329,-118.042377
03721749,33.762763,-118.242196
03721751,33.771284,-118.248067
03721752,33.774574,-118.2485
03721753,33.804863,-118.274972
03721754,33.804863,-118.274944
03721759,33.805238,-118.298244
03721761,33.805272,-118.298291
03721765,33.994313,-118.042451
03721768,33.804864,-118.27492
03721769,33.805274,-118.272136
03721778,33.994309,-118.04247
03721780,33.994318,-118.042485
03721784,33.994298,-118.042489
03721785,33.798702,-118.280359
03721786,33.798667,-118.280646
03721794,34.010561,-118.381462
03721795,34.010885,-118.382473
03721796,34.011792,-118.381671
03721803,34.317018,-118.508217
03721805,34.453259,-118.644726
03721806,34.317226,-118.549648
03721807,34.474138,-118.690951
03721820,34.372735,-118.492913
03721826,33.795775,-118.157094
03721831,33.795781,-118.157143
03721833,33.759995,-118.181243
03721837,33.776073,-118.227123
03721841,33.759869,-118.180735
03721844,33.797942,-118.246314
03721847,33.752848,-118.158381
03721849,33.767357,-118.126382
03721872,34.313187,-118.540185
03721876,34.310147,-118.554275
03721877,34.31,-118.554655
03721878,34.310308,-118.554631
03721891,34.305328,-118.542964
03721892,34.304936,-118.542763
03721900,34.328866,-118.607862
03721908,33.759991,-118.181224
03721912,34.003286,-118.051916
03721914,34.0212,-118.114314
03721916,34.025929,-118.109635
03721917,34.026122,-118.1096
03721918,34.026126,-118.109651
03721919,34.026122,-118.109692
03721921,34.022079,-118.119439
03721931,34.026543,-118.11078
03721934,34.003317,-118.051886
03721938,33.801127,-118.159209
03721941,34.003314,-118.051868
03721942,34.002258,-118.368843
03721945,34.026486,-118.109688
03721946,34.00615,-118.372153
03721950,34.05547,-118.390313
03721954,33.768407,-118.124433
03721955,33.768415,-118.124395
03721956,33.768656,-118.124436
03721957,33.768403,-118.124469
03721959,33.768657,-118.124354
03721960,33.768654,-118.124392
03721963,33.793947,-118.283045
03721968,33.854188,-118.222787
03721969,33.776382,-118.219358
03721970,33.776302,-118.21938
03721972,34.026479,-118.109638
03721973,34.026484,-118.109591
03721974,33.854131,-118.222795
03721975,33.854253,-118.222796
03721977,33.786312,-118.247309
03721978,33.78625,-118.24735
03721979,33.786193,-118.24739
03721980,33.786137,-118.247428
03721983,33.787324,-118.226073
03721984,33.787246,-118.226085
03721985,33.787182,-118.226094
03721994,34.05547,-118.390392
03721995,34.055471,-118.390328
03721996,34.055557,-118.390549
03721998,33.797154,-118.284721
03722000,34.075043,-118.378324
03722008,34.07499,-118.378218
03722009,34.075359,-118.377562
03722011,33.759932,-118.180936
03722012,33.991259,-118.360736
03722015,33.78864,-118.231786
03722017,33.787141,-118.232967
03722021,33.78444,-118.22141
03722022,33.784445,-118.221493
03722027,34.37659,-118.501216
03722028,34.377901,-118.502052
03722029,34.374453,-118.501263
03722033,34.374474,-118.500146
03722034,34.378942,-118.501954
03722036,34.375219,-118.503302
03722037,34.377416,-118.499208
03722038,34.379065,-118.502718
03722039,34.378172,-118.502859
03722040,34.37694,-118.502725
03722041,34.376181,-118.498553
03722042,34.376883,-118.498392
03722043,34.37751,-118.502333
03722044,34.306156,-118.539134
03722046,34.309468,-118.5508
03722051,34.314846,-118.556832
03722052,34.417528,-118.680818
03722054,34.472249,-118.690955
03722055,34.332096,-118.613908
03722057,34.318688,-118.555943
03722058,34.318298,-118.564557
03722060,34.453605,-118.646723
03722061,34.328503,-118.601056
03722063,34.314968,-118.571831
03722069,34.332249,-118.613944
03722071,34.385411,-118.4942
03722074,34.418232,-118.682696
03722077,33.77657,-118.245001
