CA Well Results [Active Wells only],,,,,,,,,,,,,,,,,,,,,,,,,,,
 County:Los Angeles 037,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
District #,Formatted API #,Operator Name,Operator Code,Field Name,Field Code,API #,Lease Name,Well #,Well Status,Pool WellTypes,Section,Township,Range,Base Meridian,Area Code,Area Name,Latitude,Longitude,GISSourceCode,DatumCode,BLMWell,DryHole,Directional,Hydraulically Fractured,SPUD Date,Completion Date,Abandoned Date
2,037-24001,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724001,Kraft,8-20,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.38199159,-118.494785,gps,83,N,N,Y, ,,,
2,037-24002,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724002,Kraft,9-18I,A,SF,31,04N,15W,SB,00,Any Area,34.38257699,-118.4953704,gps,83,N,N,Y, ,,,
2,037-24003,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724003,Kraft,9-20,I,"OG, SC",31,04N,15W,SB,00,Any Area,34.38193651,-118.4949137,gps,83,N,N,Y, ,,,
2,037-24004,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724004,Kraft,10-19,I,"OG, SC",31,04N,15W,SB,00,Any Area,34.38228398,-118.4934561,gps,83,N,N,Y, ,02/07/1990,,
2,037-24005,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724005,Kraft,11-19,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.38221669,-118.4935026,gps,83,N,N,Y, ,,,
2,037-24006,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724006,Kraft,6-17,A,SF,31,04N,15W,SB,00,Any Area,34.38399147,-118.4966093,gps,83,N,N,Y, ,,,
2,037-24007,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724007,Kraft,7-17,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.38405258,-118.4965824,gps,83,N,N,Y, ,,,
2,037-24008,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724008,Kraft,7-18,A,SF,31,04N,15W,SB,00,Any Area,34.38344544,-118.496725,gps,83,N,N,Y, ,,,
2,037-24009,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724009,Kraft,8-17,A,SF,31,04N,15W,SB,00,Any Area,34.38349047,-118.4966771,gps,83,N,N,Y, ,,,
2,037-24011,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724011,Kraft,7-21,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.38121581,-118.4957709,gps,83,N,N,Y, ,,,
2,037-24012,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724012,Kraft,9-17,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.38344128,-118.4941484,gps,83,N,N,Y, ,06/18/1991,,
2,037-24013,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724013,Orwig,10-9,A,SF,31,04N,15W,SB,00,Any Area,34.38893197,-118.4949126,gps,83,N,N,Y, ,,,
2,037-24014,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724014,Orwig,11-10,A,SF,31,04N,15W,SB,00,Any Area,34.38825151,-118.4938143,gps,83,N,N,Y, ,,,
2,037-24015,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724015,GPM,5-15,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.38493559,-118.4972111,gps,83,Y,N,Y, ,,,
2,037-24016,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724016,Kraft,6-16,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.38493694,-118.4972068,gps,83,N,N,Y, ,03/27/1991,,
2,037-24017,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724017,Kraft,10-16,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.38490015,-118.4938907,gps,83,Y,N,Y, ,04/12/1991,,
2,037-24018,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724018,GPM,11-11,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.38749872,-118.4939919,gps,83,Y,N,Y, ,09/07/1991,,
2,037-24019,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724019,GPM,11-15,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.38500856,-118.4937923,gps,83,Y,N,Y, ,03/17/1991,,
2,037-24020,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724020,GPM,12-10,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.38820533,-118.4928201,gps,83,Y,N,N, ,,,
2,037-24021,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724021,GPM,6-15,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.38519077,-118.4972241,gps,83,Y,N,Y, ,03/31/1991,,
2,037-24022,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724022,GPM,9-16,A,SF,31,04N,15W,SB,00,Any Area,34.38481236,-118.493879,gps,83,Y,N,Y, ,,,
2,037-24023,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724023,GPM,10-11,A,SF,31,04N,15W,SB,00,Any Area,34.38746501,-118.4940453,gps,83,Y,N,Y, ,,,
2,037-24024,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724024,GPM,10-15,A,SF,31,04N,15W,SB,00,Any Area,34.38498747,-118.4938757,gps,83,Y,N,Y, ,,,
2,037-24025,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724025,GPM,11-12,A,SF,31,04N,15W,SB,00,Any Area,34.38738261,-118.4939761,gps,83,Y,N,Y, ,,,
2,037-24026,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724026,GPM,11-14,I,SC,31,04N,15W,SB,00,Any Area,34.3849953,-118.4938466,gps,83,Y,N,Y, ,,,
2,037-24027,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724027,KPM,12-12,I,"OG, SC",31,04N,15W,SB,00,Any Area,34.38669151,-118.4922484,gps,83,Y,N,Y, ,,,
2,037-24028,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724028,KPM,12-14,I,"OG, SC",31,04N,15W,SB,00,Any Area,34.38558525,-118.4916906,gps,83,Y,N,N, ,,,
2,037-24029,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724029,KPM,12-13,I,SF,31,04N,15W,SB,00,Any Area,34.38659595,-118.4921564,gps,83,Y,N,Y, ,,,
2,037-24030,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724030,Pryor,4,A,OB,36,04N,16W,SB,00,Any Area,34.38798899,-118.5020475,gps,83,N,N,N, ,,,
2,037-24032,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724032,GPM,11-16,A,SF,31,04N,15W,SB,00,Any Area,34.38492187,-118.493775,gps,83,Y,N,Y, ,,,
2,037-24034,California Resources Production Corporation,C0885,Del Valle,198,03724034,N. L. & F.,17-20,A,OG,20,04N,17W,SB,09,South,34.41617315,-118.6874114,gps,83,N,N,Y, ,,,
2,037-24036,"DCOR, LLC",D1325,Cascade,120,03724036,O'Melveny Park,1,A,OG,25,03N,16W,SB,00,Any Area,34.31542632,-118.5100138,gps,83,N,N,Y, ,,,
2,037-24037,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724037,Kraft,31R,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.38297269,-118.4969394,gps,83,N,N,Y, ,,,
2,037-24038,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724038,Orwig,T-2R,I,SC,31,04N,15W,SB,00,Any Area,34.38987821,-118.4960919,gps,83,N,N,Y, ,,,
2,037-24039,California Resources Production Corporation,C0885,Del Valle,198,03724039,N. L. & F.,9-20,A,OG,20,04N,17W,SB,09,South,34.41616083,-118.6875084,gps,83,N,N,Y, ,,,
2,037-24041,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724041,KPM,12-15,I,SF,31,04N,15W,SB,00,Any Area,34.38511208,-118.4929418,gps,83,Y,N,Y, ,,,
2,037-24042,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724042,KPM,13-11,I,"OG, SC",31,04N,15W,SB,00,Any Area,34.38704235,-118.4915773,gps,83,Y,N,Y, ,,,
2,037-24043,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724043,KPM,13-12,I,SF,31,04N,15W,SB,00,Any Area,34.38712512,-118.4916779,gps,83,Y,N,Y, ,,,
2,037-24044,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724044,KPM,13-14,I,SF,31,04N,15W,SB,00,Any Area,34.38565492,-118.4913799,gps,83,Y,N,Y, ,,,
2,037-24045,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724045,KPM,13-15,I,"OG, SC",31,04N,15W,SB,00,Any Area,34.3855916,-118.491625,gps,83,Y,N,Y, ,,,
2,037-24046,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724046,KPM,13-16,I,SF,31,04N,15W,SB,00,Any Area,34.38509241,-118.4929386,gps,83,Y,N,Y, ,,,
2,037-24047,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724047,KPM,14-12,I,"OG, SC",31,04N,15W,SB,00,Any Area,34.38706762,-118.4914347,gps,83,Y,N,Y, ,,,
2,037-24048,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724048,KPM,14-14,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.3856689,-118.4913226,gps,83,Y,N,Y, ,06/30/1991,,
2,037-24049,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724049,GPM,12-8,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.38915082,-118.4931226,gps,83,Y,N,Y, ,05/11/1991,,
2,037-24050,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724050,GPM,12-9,A,SF,31,04N,15W,SB,00,Any Area,34.38904759,-118.4931077,gps,83,Y,N,N, ,,,
2,037-24051,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724051,GPM,12-11,A,SF,31,04N,15W,SB,00,Any Area,34.3873757,-118.4926993,gps,83,Y,N,N, ,,,
2,037-24052,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724052,GPM,13-9,I,"OG, SC",31,04N,15W,SB,00,Any Area,34.38922566,-118.4917928,gps,83,Y,N,Y, ,,,
2,037-24053,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724053,GPM,13-10,A,SF,31,04N,15W,SB,00,Any Area,34.38816867,-118.4920014,gps,83,Y,N,Y, ,,,
2,037-24054,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724054,GPM,14-10,I,"OG, SC",31,04N,15W,SB,00,Any Area,34.38825324,-118.4911479,gps,83,Y,N,Y, ,09/15/1991,09/21/1991,
2,037-24055,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724055,Kraft,10-17,A,SF,31,04N,15W,SB,00,Any Area,34.38344355,-118.4940918,gps,83,N,N,Y, ,06/22/1991,,
2,037-24056,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724056,Kraft,11-17,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.38330177,-118.4935532,gps,83,N,N,Y, ,05/03/1991,,
2,037-24057,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724057,Kraft,11-18,A,SF,31,04N,15W,SB,00,Any Area,34.38336947,-118.4940788,gps,83,N,N,Y, ,06/26/1991,,
2,037-24058,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724058,Kraft,11-20,A,SF,31,04N,15W,SB,00,Any Area,34.38234241,-118.4932384,gps,83,N,N,Y, ,,,
2,037-24059,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724059,Kraft,12-16,I,"OG, SC",31,04N,15W,SB,00,Any Area,34.38505432,-118.4929324,gps,83,Y,N,Y, ,07/28/1991,,
2,037-24060,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724060,Kraft,12-17,I,SF,31,04N,15W,SB,00,Any Area,34.3838821,-118.4918745,gps,83,N,N,Y, ,05/31/1991,,
2,037-24061,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724061,Kraft,12-18,I,"OG, SC",31,04N,15W,SB,00,Any Area,34.38304708,-118.4932566,gps,83,N,N,Y, ,04/30/1991,,
2,037-24062,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724062,Kraft,12-19,A,SF,31,04N,15W,SB,00,Any Area,34.38249891,-118.4932262,gps,83,N,N,Y, ,,,
1,037-30112,BreitBurn Operating LP,B6131,Santa Fe Springs,666,03730112,,379,A,OG,6,03S,11W,SB,00,Any Area,33.942858,-118.067178,sum,83,N,N,N, ,08/13/2013,09/11/2013,
1,037-30114,BreitBurn Operating LP,B6131,Santa Fe Springs,666,03730114,,591,A,OG,6,03S,11W,SB,00,Any Area,33.942815,-118.066383,sum,83,N,N,N, ,08/28/2013,09/10/2013,
1,037-30117,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03730117,LAI 1,5762,A,OG,17,02S,14W,SB,00,Any Area,33.997528,-118.367829,sum,83,N,N,Y, ,07/17/2013,08/23/2013,
1,037-30118,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03730118,BC,6512,A,OG,17,02S,14W,SB,00,Any Area,34.002708,-118.366211,sum,83,N,N,Y, ,09/22/2013,10/17/2013,
1,037-30120,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03730120,BC,6642,A,WF,17,02S,14W,SB,00,Any Area,34.00025102,-118.363783,noi,83,N,N,Y, ,07/24/2013,08/07/2013,
1,037-30121,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03730121,BC,6654,A,WF,17,02S,14W,SB,00,Any Area,33.99833664,-118.3619829,sum,83,N,N,Y, ,10/06/2013,11/05/2013,
1,037-30122,"Warren E&P, Inc.",W0325,Wilmington,849,03730122,WTU,2394,A,OG,33,04S,13W,SB,03,Fault Block I,33.782485,-118.255752,noi,83,N,N,Y, ,05/31/2013,06/07/2013,
1,037-30123,"Warren E&P, Inc.",W0325,Wilmington,849,03730123,WTU,2392 I,A,WF,33,04S,13W,SB,03,Fault Block I,33.782452,-118.255749,sum,83,N,N,Y, ,06/08/2013,06/06/2013,
1,037-30129,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03730129,Murphy,37,A,WF,2,02S,14W,SB,12,Murphy,34.032298,-118.312638,sum,83,N,N,Y, ,12/27/2013,01/13/2014,
1,037-30131,THUMS Long Beach Co.,T2900,Wilmington,849,03730131,,A-816,A,OG,7,05S,12W,SB,39,Fault Block VI,33.759956,-118.182137,sum,83,N,N,Y, ,08/20/2013,09/01/2013,
0,037-30132,Tidelands Oil Production Co.,T2975,Wilmington,849,03730132,,002,N,OG,11,05S,13W,SB,00,Any Block,0,0,opr,83,N,N,N, ,,,
0,037-30133,Tidelands Oil Production Co.,T2975,Wilmington,849,03730133,OSA,003 (error),N,OG,11,05S,13W,SB,00,Any Block,0,0,opr,83,N,N,N, ,,,
0,037-30134,Tidelands Oil Production Co.,T2975,Wilmington,849,03730134,OSA,004 (error),N,OG,11,05S,13W,SB,00,Any Block,0,0,opr,83,N,N,N, ,,,
1,037-30136,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03730136,,A-59,A,OG,19,04S,12W,SB,06,Old,33.812623,-118.181597,sum,83,N,N,Y, ,07/25/2013,04/14/2014,
1,037-30137,"Warren E&P, Inc.",W0325,Wilmington,849,03730137,WTU,2305,A,OG,33,04S,13W,SB,03,Fault Block I,33.78233,-118.255719,noi,83,N,N,Y, ,06/17/2013,06/28/2013,
1,037-30138,"Warren E&P, Inc.",W0325,Wilmington,849,03730138,WTU,2318,A,OG,33,04S,13W,SB,03,Fault Block I,33.782544,-118.255736,noi,83,N,N,Y, ,06/29/2013,07/09/2013,
1,037-30140,"Warren E&P, Inc.",W0325,Wilmington,849,03730140,NWU,73-200,A,OG,35,04S,13W,SB,18,Fault Block IV,33.783971,-118.221316,noi,83,N,N,N, ,04/17/2014,,
1,037-30141,"Warren E&P, Inc.",W0325,Wilmington,849,03730141,NWU,73-210,A,OG,35,04S,13W,SB,18,Fault Block IV,33.783822,-118.221228,noi,83,N,N,N, ,,,
1,037-30143,"Warren E&P, Inc.",W0325,Wilmington,849,03730143,WTU,2391,A,OG,33,04S,13W,SB,03,Fault Block I,33.782436,-118.255748,noi,83,N,N,Y, ,07/10/2013,08/06/2013,
1,037-30144,BreitBurn Operating LP,B6131,Santa Fe Springs,666,03730144,,295,A,OG,6,03S,11W,SB,00,Any Area,33.944202,-118.067664,sum,83,N,N,Y, ,01/09/2014,01/24/2014,
1,037-30149,"Warren E&P, Inc.",W0325,Wilmington,849,03730149,WTU,2304,A,OG,33,04S,13W,SB,03,Fault Block I,33.782314,-118.255717,noi,83,N,N,Y, ,08/27/2013,09/09/2013,
1,037-30150,"Warren E&P, Inc.",W0325,Wilmington,849,03730150,WTU,2310,A,OG,33,04S,13W,SB,03,Fault Block I,33.782412,-118.255725,noi,83,N,N,Y, ,08/19/2013,08/28/2013,
1,037-30151,"Warren E&P, Inc.",W0325,Wilmington,849,03730151,WTU,2313,A,OG,33,04S,13W,SB,03,Fault Block I,33.782462,-118.255729,noi,83,N,N,Y, ,08/07/2013,08/18/2013,
1,037-30153,THUMS Long Beach Co.,T2900,Wilmington,849,03730153,,A-836,A,OG,7,05S,12W,SB,39,Fault Block VI,33.759995,-118.181945,noi,83,N,N,Y, ,12/18/2013,12/31/2013,
1,037-30167,Matrix Oil Corporation,M2600,Whittier,836,03730167,,S 31,A,OG,17,02S,11W,SB,09,Rideout Heights,34.00323448,-118.052213,noi,83,N,N,Y, ,10/02/2013,10/20/2013,
1,037-30170,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03730170,Murphy,33,A,OG,2,02S,14W,SB,12,Murphy,34.032296,-118.31277,sum,83,N,N,Y, ,12/09/2013,04/11/2014,
1,037-30172,"Warren E&P, Inc.",W0325,Wilmington,849,03730172,WTU,2387 I,A,WF,33,04S,13W,SB,03,Fault Block I,33.78237,-118.255743,sum,83,N,N,Y, ,09/10/2013,10/01/2013,
1,037-30173,Matrix Oil Corporation,M2600,Whittier,836,03730173,,S-32,A,OG,17,02S,11W,SB,09,Rideout Heights,34.0032321,-118.0522394,noi,83,N,N,N, ,09/18/2013,,
1,037-30178,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03730178,,23-26,A,OG,29,04S,12W,SB,06,Old,33.802347,-118.164847,sum,83,N,N,N, ,05/10/2014,,
1,037-30181,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03730181,,B-301,A,OG,19,04S,12W,SB,06,Old,33.809106,-118.178043,noi,83,N,N,N, ,,,
1,037-30187,Tidelands Oil Production Co.,T2975,Wilmington,849,03730187,OWW,008,A,OG,4,05S,13W,SB,09,Fault Block II-A,33.762973,-118.242301,sum,83,N,N,Y, ,02/02/2014,,
1,037-30189,Tidelands Oil Production Co.,T2975,Wilmington,849,03730189,OWE,016,A,OG,3,05S,13W,SB,18,Fault Block IV,33.76265,-118.2214,sum,83,N,N,N, ,02/07/2014,02/19/2014,
1,037-30190,Tidelands Oil Production Co.,T2975,Wilmington,849,03730190,OWE,015,A,OG,3,05S,13W,SB,18,Fault Block IV,33.762684,-118.221417,sum,83,N,N,Y, ,04/08/2014,04/26/2014,
1,037-30191,Tidelands Oil Production Co.,T2975,Wilmington,849,03730191,OWE,014,A,OG,3,05S,13W,SB,18,Fault Block IV,33.762718,-118.221435,sum,83,N,N,Y, ,02/22/2014,03/05/2014,
1,037-30192,Tidelands Oil Production Co.,T2975,Wilmington,849,03730192,OWE,017,A,OG,3,05S,13W,SB,15,Fault Block III,33.762616,-118.221382,sum,83,N,N,Y, ,03/18/2014,03/28/2014,
1,037-30193,Tidelands Oil Production Co.,T2975,Wilmington,849,03730193,OWE,018,A,OG,3,05S,13W,SB,15,Fault Block III,33.7626582,-118.221364,sum,83,N,N,Y, ,03/06/2014,03/16/2014,
1,037-30194,Tidelands Oil Production Co.,T2975,Wilmington,849,03730194,OWE,019,A,OG,3,05S,13W,SB,18,Fault Block IV,33.762548,-118.221346,sum,83,N,N,Y, ,03/30/2014,04/08/2014,
1,037-30196,Tidelands Oil Production Co.,T2975,Wilmington,849,03730196,OSW,051,A,OG,9,05S,13W,SB,06,Fault Block II,33.758443,-118.236388,sum,83,N,N,N, ,05/06/2014,06/04/2014,
1,037-30197,Tidelands Oil Production Co.,T2975,Wilmington,849,03730197,OSW,052,A,OG,9,05S,13W,SB,06,Fault Block II,33.758413,-118.23644,sum,83,N,N,Y, ,06/05/2014,06/16/2014,
1,037-30198,Tidelands Oil Production Co.,T2975,Wilmington,849,03730198,OSW,053,A,OG,9,05S,13W,SB,15,Fault Block III,33.758406,-118.236465,sum,83,N,N,Y, ,06/18/2014,06/30/2014,
1,037-30199,Tidelands Oil Production Co.,T2975,Wilmington,849,03730199,OSW,054,A,OG,9,05S,13W,SB,06,Fault Block II,33.758399,-118.23649,sum,83,N,N,Y, ,07/02/2014,07/12/2014,
1,037-30201,Tidelands Oil Production Co.,T2975,Wilmington,849,03730201,OSW,056,A,WF,9,05S,13W,SB,09,Fault Block II-A,33.758385,-118.236539,sum,83,N,N,Y, ,08/12/2014,10/02/2014,
1,037-30202,Tidelands Oil Production Co.,T2975,Wilmington,849,03730202,OSW,057,A,OG,9,05S,13W,SB,03,Fault Block I,33.7584,-118.236537,sum,83,N,N,N, ,08/19/2014,09/26/2014,
1,037-30203,Tidelands Oil Production Co.,T2975,Wilmington,849,03730203,OSW,058,A,OG,9,05S,13W,SB,03,Fault Block I,33.75842,-118.236589,sum,83,N,N,Y, ,07/27/2014,,
1,037-30204,Tidelands Oil Production Co.,T2975,Wilmington,849,03730204,OSW,059,A,WF,9,05S,13W,SB,09,Fault Block II-A,33.758363,-118.236614,sum,83,N,N,Y, ,08/28/2014,10/11/2014,
1,037-30205,Tidelands Oil Production Co.,T2975,Wilmington,849,03730205,OSW,060,A,WF,9,05S,13W,SB,03,Fault Block I,33.758356,-118.236639,sum,83,N,N,Y, ,09/04/2014,10/20/2014,
1,037-30206,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03730206,BC,6623,N,WF,17,02S,14W,SB,00,Any Area,33.998941,-118.363956,noi,83,N,N,N, ,,,
1,037-30207,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03730207,LAI 1,4581,A,OG,17,02S,14W,SB,00,Any Area,34.003909,-118.373467,sum,83,N,N,Y, ,01/28/2014,02/28/2014,
1,037-30208,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03730208,LAI 1,5642,A,OG,17,02S,14W,SB,00,Any Area,33.999995,-118.369985,noi,83,N,N,N, ,,,
1,037-30210,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03730210,VRU,4232,A,WF,8,02S,14W,SB,00,Any Area,34.011273,-118.377144,noi,83,N,N,N, ,,,
1,037-30211,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03730211,LAI 1,5534,A,OG,17,02S,14W,SB,00,Any Area,34.002071,-118.370704,noi,83,N,N,N, ,,,
1,037-30212,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03730212,LAI 1,5651,A,WF,17,02S,14W,SB,00,Any Area,34.00076869,-118.3680832,sum,83,N,N,N, ,,,
1,037-30214,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03730214,VRU,4332,A,WF,8,02S,14W,SB,00,Any Area,34.009217,-118.377227,noi,83,N,N,N, ,,,
1,037-30216,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03730216,Stocker,6971,A,WF,16,02S,14W,SB,00,Any Area,33.993233,-118.360084,noi,83,N,N,N, ,,,
1,037-30217,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03730217,LAI 1-VIC1,4453,A,OG,8,02S,14W,SB,00,Any Area,34.00536725,-118.375747,sum,83,N,N,Y, ,04/27/2014,06/11/2014,
1,037-30218,Tidelands Oil Production Co.,T2975,Wilmington,849,03730218,OWW,009 I,A,WF,4,05S,13W,SB,03,Fault Block I,33.762907,-118.242279,sum,83,N,N,Y, ,02/12/2014,03/14/2014,
1,037-30219,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03730219,BC,6523,A,OG,17,02S,14W,SB,00,Any Area,34.002517,-118.365438,noi,83,N,N,N, ,04/01/2014,,
1,037-30220,Sentinel Peak Resources California LLC,S2641,Montebello,478,03730220,Baldwin,6-07,A,WF,6,02S,11W,SB,03,Main,34.03348112,-118.0783919,sum,83,N,N,Y, ,07/28/2014,10/16/2014,
1,037-30221,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03730221,LAI 1,5533,A,OG,17,02S,14W,SB,00,Any Area,34.002773,-118.370113,noi,83,N,N,Y, ,05/05/2014,06/18/2014,
2,037-24063,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724063,Kraft,12-20,I,"OG, SC",31,04N,15W,SB,00,Any Area,34.38225312,-118.4931572,gps,83,N,N,N, ,,,
2,037-24066,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724066,Kraft,13-19,I,"OG, SC",31,04N,15W,SB,00,Any Area,34.38258833,-118.4922475,gps,83,N,N,Y, ,,,
2,037-24069,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724069,Orwig,11-8,I,SF,31,04N,15W,SB,00,Any Area,34.38911287,-118.4932166,gps,83,N,N,N, ,,,
2,037-24070,The Termo Company,T1200,Oat Mountain,519,03724070,Gardett,2-20,A,OG,20,03N,16W,SB,00,Any Area,34.32797306,-118.5889355,gps,83,Y,N,Y, ,,,
2,037-24071,"DCOR, LLC",D1325,Cascade,120,03724071,O'Melveny Park,2,A,OG,25,03N,16W,SB,00,Any Area,34.31538187,-118.5100204,gps,83,N,N,Y, ,,,
2,037-24072,"DCOR, LLC",D1325,Cascade,120,03724072,O'Melveny Park,3,A,OG,25,03N,16W,SB,00,Any Area,34.31533188,-118.5100239,gps,83,N,N,Y, ,08/30/1991,10/26/1991,
2,037-24105,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724105,Highway,9-23,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.38040724,-118.4951214,gps,83,N,N,Y, ,08/23/1991,,
2,037-24106,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724106,Kraft,5-21,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.38055255,-118.4969562,gps,83,N,N,Y, ,,,
2,037-24107,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724107,Kraft,11-21,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.38130002,-118.4930104,gps,83,N,N,N, ,,,
2,037-24110,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724110,Highway,6-22,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.38052905,-118.4970052,gps,83,N,N,Y, ,10/07/1991,,
2,037-24112,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724112,Highway,7-22,A,SF,31,04N,15W,SB,00,Any Area,34.38026517,-118.4962905,gps,83,N,N,Y, ,,,
2,037-24113,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724113,Highway,7-23,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.38021894,-118.496303,gps,83,N,N,Y, ,,,
2,037-24114,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724114,Highway,8-22,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.38068443,-118.4953262,gps,83,N,N,Y, ,,,
2,037-24115,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724115,Highway,9-22,A,SF,31,04N,15W,SB,00,Any Area,34.38066974,-118.4952321,gps,83,N,N,Y, ,,,
2,037-24116,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724116,Highway,10-22,A,"OG, SC",31,04N,15W,SB,00,Any Area,34.38058771,-118.4939772,gps,83,N,N,Y, ,,,
2,037-24117,"Berry Petroleum Company, LLC",B3930,Placerita,550,03724117,Highway,11-22,I,"OG, SC",31,04N,15W,SB,00,Any Area,34.38056788,-118.4939573,gps,83,N,N,Y, ,,,
